basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon lomani</i> Gordon, 1944. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=173434	sm_id_1088	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	24	-65.8	53.27	1930-01-24	Nymphonidae	Nymphon	WoRMS Editorial Board	Animalia	Southern Ocean	180	209	2007-06-20 15:52:33	1	WoRMS Editorial Board:WoRMS type localities:sm_id_1088	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1088	Nymphon lomani	Gordon, 1944	urn:lsid:marinespecies.org:taxname:173434	lomani	holotype	1930	04a26e10-51e9-4dd3-b495-302107934b60	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	194.5	-1260316800000.0	-1260316800000.0	-1260316800000.0	1930.0	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani	1.0	2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	['MIN_DEPTH_EXCEEDS_MAX']	184	10728	-1.7	33.82
HumanObservation		38014	Pycnogonida	SOMBASE Pycnogonids			-52.8833007812	43.8499984741		Nymphonidae	Nymphon	BAS	Animalia		510	510					Pantopoda	Arthropoda		Nymphon lomani		urn:lsid:marinespecies.org:taxname:173434				0581b2eb-c324-4b09-ab8e-5e471cfec192	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	510.0					False	False	True	False		Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani		2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	['DEPTH_EXCEEDS_BATH']	281	784308	1.51	33.82
HumanObservation		23166	Pycnogonida	SOMBASE Pycnogonids			-72.0832977295	172.133300781		Nymphonidae	Nymphon	BAS	Animalia		352	348					Pantopoda	Arthropoda		Nymphon lomani		urn:lsid:marinespecies.org:taxname:173434				06c825bf-6f05-4d82-aa14-f3a05cb0fbec	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	350.0					False	False	True	False		Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani		2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	[]	358	35513	-1.65	34.12
HumanObservation		23165	Pycnogonida	SOMBASE Pycnogonids			-54.5	158.983306885		Nymphonidae	Nymphon	BAS	Animalia		124	112					Pantopoda	Arthropoda		Nymphon lomani		urn:lsid:marinespecies.org:taxname:173434				308d48ee-7026-4a0c-9ee6-8c69867e0469	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	118.0					False	False	True	False		Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani		2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	[]	152	2429	5.23	33.91
HumanObservation		34790	Pycnogonida	SOMBASE Pycnogonids			-65.8332977295	54.3833007812		Nymphonidae	Nymphon	BAS	Animalia		220	220					Pantopoda	Arthropoda		Nymphon lomani		urn:lsid:marinespecies.org:taxname:173434				7f561a96-4257-4e29-8cc8-1188e8a2c619	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	220.0					False	False	True	False		Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani		2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	[]	340	5942	-1.7	33.77
HumanObservation		34789	Pycnogonida	SOMBASE Pycnogonids			-65.8000030518	53.2666015625		Nymphonidae	Nymphon	BAS	Animalia		209	180					Pantopoda	Arthropoda		Nymphon lomani		urn:lsid:marinespecies.org:taxname:173434				87cdddf4-bbd8-456c-bacb-c5dd04a1facb	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	194.5					False	False	True	False		Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani		2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	[]	183	10743	-1.7	33.82
HumanObservation		23162	Pycnogonida	SOMBASE Pycnogonids			-72.0966033936	172.253295898		Nymphonidae	Nymphon	BAS	Animalia		392	392					Pantopoda	Arthropoda		Nymphon lomani		urn:lsid:marinespecies.org:taxname:173434				8d60f3df-d5f8-475f-b27c-ad58d0f06eeb	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	392.0					False	False	True	False		Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani		2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	[]	369	39870	-1.65	34.09
HumanObservation		23164	Pycnogonida	SOMBASE Pycnogonids			-71.2833023071	171.550003052		Nymphonidae	Nymphon	BAS	Animalia		714	659					Pantopoda	Arthropoda		Nymphon lomani		urn:lsid:marinespecies.org:taxname:173434				f38242e2-c99c-44bb-a443-2c5866fab31e	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	686.5					False	False	True	False		Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani		2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	[]	1615	41878	-1.63	34.14
HumanObservation		23163	Pycnogonida	SOMBASE Pycnogonids			-60.7832984924	-53.5		Nymphonidae	Nymphon	BAS	Animalia		641	641					Pantopoda	Arthropoda		Nymphon lomani		urn:lsid:marinespecies.org:taxname:173434				f5090a56-d82e-41d4-b86b-4121d29b5099	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	641.0					False	False	True	False		Chelicerata	Eupantopodida	Nymphonoidea	Nymphon lomani		2	1065	1274	1302	1358	379601	379609	1566	134591	173434	173434	Nymphon lomani	[]	575	47137	-0.57	34.05
