basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Bango polyonyx</i> Bamber, 2004. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240018	sm_id_1778	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-1.98	9.15	Ascorhynchoidea incertae sedis	Bango	WoRMS Editorial Board	Animalia	Atlantic Ocean	45	2008-08-27 12:35:37	WoRMS Editorial Board:WoRMS type localities:sm_id_1778	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1778	Bango polyonyx	Bamber, 2004	urn:lsid:marinespecies.org:taxname:240018	polyonyx	holotype	981eeccd-8f1f-45b7-ac55-9fdb9742a27b	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	45	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Bango polyonyx	1	2	1065	1274	1302	1358	379601	379608	379616	236288	240018	240018	Bango polyonyx	[]	41	17066	26.02	31.35
