basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus mamillosus</i> Stock, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239474	sm_id_1618	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	35.25	139.42	1914-06	Phoxichilidiidae	Anoplodactylus	WoRMS Editorial Board	Animalia	Pacific Ocean	732	549	2007-06-20 15:52:33	6	WoRMS Editorial Board:WoRMS type localities:sm_id_1618	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1618	Anoplodactylus mamillosus	Stock, 1954	urn:lsid:marinespecies.org:taxname:239474	mamillosus	holotype	1914	e92b85b8-0a89-47eb-b408-b2b126cff91b	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	640.5	-1754179200000	-1752969600000	-1751673600000	1914	False	False	True	False	Biota	Chelicerata	Eupantopodida	Phoxichilidoidea	Anoplodactylus mamillosus	1	2	1065	1274	1302	1358	379601	379610	14469	134592	239474	239474	Anoplodactylus mamillosus	['DEPTH_EXCEEDS_BATH']	269	5759	19.94	33.17
