associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	151212.114609	Invertebrate Zoology: Crustacea	20	26.2494392395	-14.7274999619	observedindividualcount=1;	1972-07-20T12:00:00Z	Child, C. Allan	1.0	USNM	Off Spanish Sahara	143	137	7	Alcohol (Ethanol)	Nymphon prolatum	Fage	urn:lsid:marinespecies.org:taxname:240225	male	North Atlantic Ocean	1972	d68dff20-f7c3-489b-8665-a32fe732268b	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	140	80438400000	80438400000	80438400000	1972	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon prolatum	2	1065	1274	1302	1358	379601	379609	1566	134591	240225	240225	Nymphon prolatum	[]	134.6	26153	19.79	36.64
