basisOfRecord	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	scientificName	scientificNameID	id	dataset_id	node_id	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	37205	SOMBASE Pycnogonids	-35.4500007629	23.4899997711	BAS	Pycnogonum nodulosum	urn:lsid:marinespecies.org:taxname:134745	91929888-5e2b-4650-8d6b-896298c793da	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Pycnogonoidea	Pycnogonidae	Pycnogonum	Pycnogonum nodulosum	2	1065	1274	1302	1358	379601	379611	1567	134595	134745	134745	Pycnogonum nodulosum	['NO_DEPTH']	1798	149036	21.47	35.43
