basisOfRecord	catalogNumber	class	collectionCode	continent	coordinateUncertaintyInMeters	country	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	eventDate	family	fieldNumber	genus	identifiedBy	institutionCode	kingdom	lifeStage	locationID	modified	month	occurrenceID	occurrenceStatus	order	otherCatalogNumbers	phylum	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	INV.69150	Pycnogonida	urn:catalog:RBINS:Pycnogonida	Cape Bojador	1000.0	Western Sahara	be_rbins_invertebrates_cheliceratamarine	Royal Belgian Institute of Natural Sciences marine Chelicerata collection	1936-01	28	26.033339	14.6	1935-10-28	Nymphonidae	10910	Nymphon	Giltay L.B. (Dr.)	RBINS-Scientific Heritage	Animalia	unknown	http://www.geonames.org/2461445	2020-05-05 12:37:31	10	http://collections.naturalsciences.be/specimen/474181	present	Pantopoda	urn:catalog:RBINS:IG:10910	Arthropoda	container type: vial; preservation method: alcohol	Nymphon cognatum	Loman, 1928	urn:lsid:marinespecies.org:taxname:134685	unknown	cognatum	specimen	1935	2171faef-da5f-4517-a369-4198f7a6d6b3	d8634135-090e-455b-8d98-c319bfd7aaed	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	-1078617600000	-1078617600000	-1078617600000	1935	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Nymphon cognatum	1	2	1065	1274	1302	1358	379601	379609	1566	134591	134685	134685	Nymphon cognatum Loman, 1928	['NO_DEPTH', 'ON_LAND']	-469	-599040
