associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	93555.280723	Invertebrate Zoology: Crustacea	Philippines	6	6.90000009537	122.074996948	observedindividualcount=1;	1909-10-06T12:00:00Z	Stock, Jan H.	1.0	USNM	Mindanao Island, Off Zamboanga Light	16	16	10	Alcohol (Ethanol); Slide	Nymphon spiniventris	Stock	urn:lsid:marinespecies.org:taxname:240125	female	Holotype	North Pacific Ocean	1909	310d6f98-6273-4634-b3cd-f8f4a93ac25a	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	16	-1900972800000	-1900972800000	-1900972800000	1909	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon spiniventris	2	1065	1274	1302	1358	379601	379609	1566	134591	240125	240125	Nymphon spiniventris	[]	-3	132	28.74	31.53
