basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	subfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Rhopalorhynchus cinclus</i> Bamber, 2001. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239820	sm_id_2250	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	7	4.6	118.74	1999-10-07	Colossendeidae	Rhopalorhynchus	WoRMS Editorial Board	Animalia	Celebes Sea	20	2012-03-17 10:36:52	10	WoRMS Editorial Board:WoRMS type localities:sm_id_2250	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2250	Rhopalorhynchus cinclus	Bamber, 2001	urn:lsid:marinespecies.org:taxname:239820	cinclus	holotype	1999	d7422571-029c-4c77-9b6b-340e2cd96042	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	20	939254400000	939254400000	939254400000	1999	False	False	True	False	Biota	Chelicerata	Eupantopodida	Colossendeidoidea	Hedgpethiinae	Rhopalorhynchus cinclus	1	2	1065	1274	1302	1358	379601	379607	22617	379614	182869	239820	239820	Rhopalorhynchus cinclus	[]	1	1173	29.14	30.76
