associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	234501.186257	Invertebrate Zoology: Crustacea	Japan	10	42.8733291626	145.10333252	observedindividualcount=1;	1983-07-10T12:00:00Z	Bowman, Thomas E.	1.0	USNM	Hokkaido Island, SE Of Akkeshi Bay	102	102	7	Alcohol (Ethanol)	Nymphon pumillum	Nakamura & Child	urn:lsid:marinespecies.org:taxname:240348	female	Hokkaido	Holotype	North Pacific Ocean	1983	7609ee0e-4149-45a5-bd5a-6b3db7111286	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	102	426643200000	426643200000	426643200000	1983	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon pumillum	2	1065	1274	1302	1358	379601	379609	1566	134591	240348	240348	Nymphon pumillum	[]	104	15311	8.21	32.27
