basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pantopipetta auxiliata</i> Stock, 1968. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240387	sm_id_1265	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	30	-9.18	32.03	1964-07-30	Austrodecidae	Pantopipetta	WoRMS Editorial Board	Animalia	Indian Ocean	69	68	2007-06-20 15:52:33	7	WoRMS Editorial Board:WoRMS type localities:sm_id_1265	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1265	Pantopipetta auxiliata	Stock, 1968	urn:lsid:marinespecies.org:taxname:240387	auxiliata	holotype	1964	2771e8d7-1b27-47f3-80a4-b86c1d001de4	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	68.5	-171158400000	-171158400000	-171158400000	1964	False	False	True	False	Biota	Chelicerata	Stiripasterida	Pantopipetta auxiliata	1	2	1065	1274	1302	1358	379600	22616	134580	240387	240387	Pantopipetta auxiliata	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-1401	-797691
