basisOfRecord	catalogNumber	collectionCode	country	decimalLatitude	decimalLongitude	eventDate	institutionCode	month	scientificName	scientificNameID	waterBody	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	55647.00	KOBIS	Korea, Republic of	36.0999984741	126.190002441	2007-02-15T00:00:00Z	abd0009409	2	Nymphon akanei	urn:lsid:marinespecies.org:taxname:239876	Western Pacific Ocean	2007	2325a4dd-c9e4-4d47-b422-5da1947f7645	790f9ddf-433c-4e47-aa6c-ccef0b8634fa	['52486ef2-e094-4e8b-af77-6d434cf30ef2']	1171497600000	1171497600000	1171497600000	2007	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon akanei	2	1065	1274	1302	1358	379601	379609	1566	134591	239876	239876	Namphon akaneii	['NO_DEPTH']	21	11379	14.66	30.16
