basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Prototrygaeus ammothelloides</i> Stock, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239942	sm_id_2191	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	1	6.68	-57.3	1970-09-01	Ammotheidae	Prototrygaeus	WoRMS Editorial Board	Animalia	Atlantic Ocean	23	2007-06-20 15:52:33	9	WoRMS Editorial Board:WoRMS type localities:sm_id_2191	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2191	Prototrygaeus ammothelloides	Stock, 1975	urn:lsid:marinespecies.org:taxname:239942	ammothelloides	holotype	1970	00bd9029-5bd8-4b9f-8e40-4a7b52336aa5	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	23	20995200000	20995200000	20995200000	1970	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Prototrygaeus ammothelloides	1	2	1065	1274	1302	1358	379601	379608	1562	236276	239942	239942	Prototrygaeus ammothelloides	[]	23	42098	27.91	34.38
