associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	waterBody	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	122916.87795	Invertebrate Zoology: Crustacea	Brazil	-23.8330001831	-45.2999992371	observedindividualcount=1;	1915-07-02T12:00:00Z	Child, C. Allan	1.0	USNM	Ilha De Sao Sebastiao	Alcohol (Ethanol)	E. Garbe	Pycnogonum gibberum	Marcus & Marcus	urn:lsid:marinespecies.org:taxname:239771	male	Sao Paulo	South Atlantic Ocean	1915	3c6a9a8e-f22f-4b40-be6d-fa8be8a01d72	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	-1719964800000	-1719964800000	-1719964800000	1915	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Pycnogonoidea	Pycnogonidae	Pycnogonum	Pycnogonum gibberum	2	1065	1274	1302	1358	379601	379611	1567	134595	239771	239771	Pycnogonum gibberum	['NO_DEPTH', 'ON_LAND']	-433	-2303	23.46	36.02
