associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss	datasetID	modified	occurrenceID	occurrenceStatus	references	specificEpithet	superdomain	superdomainid
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	181039.136990	Invertebrate Zoology: Crustacea	4	-36.283000946	-53.3499984741	observedindividualcount=2;	1962-02-04T12:00:00Z	Child, C. Allan	2.0	USNM	Argentine Slope, E Of Bahia Samborombon	676.0	676.0	2	Alcohol (Ethanol)	Anoplodactylus vemae	Child	urn:lsid:marinespecies.org:taxname:239645	male	Paratype	South Atlantic Ocean	1962	005f3f57-f475-4bbd-a151-bc63de44f945	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	676.0	-249523200000.0	-249523200000.0	-249523200000.0	1962.0	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	2	1065	1274	1302	1358	379601	379610	14469	134592	239645	239645	Anoplodactylus vemae	['DEPTH_EXCEEDS_BATH']	354	193597	16.8	33.52								
	HumanObservation		24033	SOMBASE Pycnogonids		-53.6833000183	-70.4000015259					BAS		110.0	90.0			Anoplodactylus vemae		urn:lsid:marinespecies.org:taxname:239645					0f5825ca-b100-4c3c-b125-9078206d0c4b	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	100.0					False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	2	1065	1274	1302	1358	379601	379610	14469	134592	239645	239645	Anoplodactylus vemae	[]	206	4817	7.03	33.79								
	PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus vemae</i> Child, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239645	sm_id_1677	WoRMS type localities	4	-36.28	-53.35		1962-02-04			WoRMS Editorial Board	Atlantic Ocean		676.0	2		Anoplodactylus vemae	Child, 1982	urn:lsid:marinespecies.org:taxname:239645		holotype		1962	304ff1c3-9455-48d8-8992-c541984ff2e8	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	676.0	-249523200000.0	-249523200000.0	-249523200000.0	1962.0	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	2	1065	1274	1302	1358	379601	379610	14469	134592	239645	239645	Anoplodactylus vemae	['DEPTH_EXCEEDS_BATH']	354	193288	16.8	33.52	https://marineinfo.org/id/dataset/5184	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1677	present	http://www.marinespecies.org/aphia.php?p=specdetails&id=1677	vemae	Biota	1.0
	Occurrence	Larramendy, M.L. & Castellanos, Z., 1978. Sobre un nuevo picnogonido del Mar Argentino (Pycnogonida, Pallenidae). Neotropica, 24(72), 91-97.	CNP-MARINEINVER-649	CNP-MARINEINVER		-36.0	-57.0					CENPAT-CONICET	Bahia San Borombon					Anoplodactylus vemae	Child, 1982						64203c6e-3845-4328-984f-8c83db37f2f2	b1f8bc4c-5427-40c8-8728-aad4d463b944	['464a96d8-c17e-4bbb-b6b8-778e1fb687c4']						False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	2	1065	1274	1302	1358	379601	379610	14469	134592	239645	239645	Anoplodactylus vemae	['NO_DEPTH', 'ON_LAND']	8	-36919	16.93	14.28		2015-09-01T09:17:00	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-649					
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	181038.136989	Invertebrate Zoology: Crustacea	4	-36.283000946	-53.3499984741	observedindividualcount=1;	1962-02-04T12:00:00Z	Child, C. Allan	1.0	USNM	Argentine Slope, E Of Bahia Samborombon	676.0	676.0	2	Alcohol (Ethanol)	Anoplodactylus vemae	Child	urn:lsid:marinespecies.org:taxname:239645	male	Holotype	South Atlantic Ocean	1962	fea326ff-0545-4e10-8de4-aa789fdd8757	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	676.0	-249523200000.0	-249523200000.0	-249523200000.0	1962.0	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	2	1065	1274	1302	1358	379601	379610	14469	134592	239645	239645	Anoplodactylus vemae	['DEPTH_EXCEEDS_BATH']	354	193597	16.8	33.52								
