basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	locality	modified	occurrenceID	scientificName	scientificNameAuthorship	stateProvince	id	dataset_id	node_id	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
Occurrence	Larramendy, M.L. & Castellanos, Z., 1978. Sobre un nuevo picnogonido del Mar Argentino (Pycnogonida, Pallenidae). Neotropica, 24(72), 91-97.	CNP-MARINEINVER-2956	CNP-MARINEINVER	-41.5	-63.549999	CENPAT-CONICET	Bahia Creek	2015-09-01T09:17:00	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-2956	Pallenopsis mariae	Larramendy & Castellanos, 1978	Rio Negro	0fb0550c-d2d4-42c5-8c4d-81f97d43ee29	b1f8bc4c-5427-40c8-8728-aad4d463b944	['464a96d8-c17e-4bbb-b6b8-778e1fb687c4']	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Pallenopsidae	Pallenopsis	Pallenopsis mariae	2	1065	1274	1302	1358	379601	379609	236317	134593	239930	239930	Pallenopsis mariae	['NO_DEPTH']	57	37756	14.13	35.42
