basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	day	decimalLatitude	decimalLongitude	eventDate	institutionCode	maximumDepthInMeters	minimumDepthInMeters	month	scientificName	scientificNameID	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	USEPA'S EMAP	33077	CAL03	21	33.9949989319	-120.336997986	2003-08-21T12:00:00Z	EMAP_NCA	72	72	8	Anoplodactylus oculospinus	urn:lsid:marinespecies.org:taxname:239605	2003	5d017dd6-a3e1-43f4-9996-fc571246dfd3	41a50544-957c-4193-8bbf-25a25f749e85	['310922b4-9d0c-4de1-92d7-9b442d34765b']	72	1061424000000	1061424000000	1061424000000	2003	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculospinus	2	1065	1274	1302	1358	379601	379610	14469	134592	239605	239605	Anoplodactylus oculospinus	[]	65	2762	14.43	33.4
