basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ascorhynchus stocki</i> Hong & Kim, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240289	sm_id_822	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	34.78	128.4	1987-08	Ascorhynchidae	Ascorhynchus	WoRMS Editorial Board	Animalia	Korea Strait	8	2007-06-20 15:52:33	8	WoRMS Editorial Board:WoRMS type localities:sm_id_822	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=822	Ascorhynchus stocki	Hong & Kim, 1987	urn:lsid:marinespecies.org:taxname:240289	stocki	holotype	1987	56534fcb-c07c-40ff-a00f-e9131a80d584	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	8	554774400000	556070400000	557366400000	1987	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Ascorhynchus stocki	1	2	1065	1274	1302	1358	379601	379608	379788	134571	240289	240289	Ascorhynchus stocki	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-140	-256	17.79	31.25
