basisOfRecord	catalogNumber	class	collectionCode	coordinatePrecision	coordinateUncertaintyInMeters	country	decimalLatitude	decimalLongitude	family	footprintWKT	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	phylum	scientificName	scientificNameID	specificEpithet	taxonRank	id	dataset_id	node_id	dropped	absence	marine	brackish	subphylum	order	suborder	superfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss	eventDate	sex	date_start	date_mid	date_end	date_year
PreservedSpecimen	G.5199.001	Pycnogonida	co113	0.8961	100000	Australia	-32.7	152.1	Callipallenidae	POINT (152.10000 -32.70000)	Anoropallene	AM	Animalia	Port Stephens	2017-03-02T13:14:49	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:G.5199.001	present	Arthropoda	Anoropallene valida	urn:lsid:marinespecies.org:taxname:239452	validum	species	1c6548a0-6d50-43b0-951e-da3a1959b216	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Nymphonoidea	Anoropallene valida	2	1065	1274	1302	1358	379601	379609	1564	236287	239452	239452	Anoropallene valida	['NO_DEPTH']	1.0	1604	20.69	35.53						
PreservedSpecimen	P.78369	Pycnogonida	co113	0.009	1000		-37.92166	150.03499	Callipallenidae	POINT (150.03499 -37.92166)	Anoropallene	AM	Animalia	south-west of Gabo Island	2017-03-02T13:00:42	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:P.78369	present	Arthropoda	Anoropallene valida	urn:lsid:marinespecies.org:taxname:239452	valida	species	2413859c-5317-4730-9bc1-5ddde2324fcc	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Nymphonoidea	Anoropallene valida	2	1065	1274	1302	1358	379601	379609	1564	236287	239452	239452	Anoropallene valida	['NO_DEPTH']	218.0	40506	17.88	35.59	1994-08-31	Male	778291200000.0	778291200000.0	778291200000.0	1994.0
PreservedSpecimen	G.5200.001	Pycnogonida	co113	0.8961	100000	Australia	-32.7	152.1	Callipallenidae	POINT (152.10000 -32.70000)	Anoropallene	AM	Animalia	Port Stephens	2017-03-02T13:14:49	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:G.5200.001	present	Arthropoda	Anoropallene valida	urn:lsid:marinespecies.org:taxname:239452	validum	species	49ed3269-005a-43bb-acba-4fc981ae53be	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Nymphonoidea	Anoropallene valida	2	1065	1274	1302	1358	379601	379609	1564	236287	239452	239452	Anoropallene valida	['NO_DEPTH']	1.0	1604	20.69	35.53		Female				
PreservedSpecimen	P.42882	Pycnogonida	co113	0.009	1000	Australia	-28.61333	153.62999	Callipallenidae	POINT (153.62999 -28.61333)	Anoropallene	AM	Animalia	Byron Bay, 100 m north-west of Julian Rocks	2017-03-02T15:57:56	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:P.42882	present	Arthropoda	Anoropallene valida	urn:lsid:marinespecies.org:taxname:239452	valida	species	9a1eac85-bf84-404d-8a04-ef5a72b774b2	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Nymphonoidea	Anoropallene valida	2	1065	1274	1302	1358	379601	379609	1564	236287	239452	239452	Anoropallene valida	['NO_DEPTH']	23.23	176	23.31	35.4	1992-03-04		699667200000.0	699667200000.0	699667200000.0	1992.0
PreservedSpecimen	P.13600	Pycnogonida	co113	0.0896	10000	Australia	-32.716	152.133	Callipallenidae	POINT (152.13300 -32.71600)	Anoropallene	AM	Animalia	Port Stephens, Nelsons Bay	2017-03-02T11:16:05	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:P.13600	present	Arthropoda	Anoropallene valida	urn:lsid:marinespecies.org:taxname:239452	valida	species	9db7fa82-aef9-4d6d-8163-0af8f6ccad3c	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Nymphonoidea	Anoropallene valida	2	1065	1274	1302	1358	379601	379609	1564	236287	239452	239452	Anoropallene valida	['NO_DEPTH']	1.0	404	20.69	35.53						
PreservedSpecimen	P.13601	Pycnogonida	co113	0.8961	100000	Australia	-32.7	152.1	Callipallenidae	POINT (152.10000 -32.70000)	Anoropallene	AM	Animalia	Port Stephens	2017-03-02T11:16:05	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:P.13601	present	Arthropoda	Anoropallene valida	urn:lsid:marinespecies.org:taxname:239452	valida	species	c6d07fba-b8f9-445d-99b9-bfbbed126321	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Nymphonoidea	Anoropallene valida	2	1065	1274	1302	1358	379601	379609	1564	236287	239452	239452	Anoropallene valida	['NO_DEPTH']	1.0	1604	20.69	35.53		Male				
