associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	79973.272878	Invertebrate Zoology: Crustacea	Chile	14	-38.1329994202	-75.8830032349	observedindividualcount=10;	1888-02-14T12:00:00Z	Hilton, W. A.	10.0	USNM	Off Coast	1238	1238	2	Alcohol (Ethanol)	Ammothea dorsiplicata	(Hilton)	urn:lsid:marinespecies.org:taxname:240073	South Pacific Ocean	1888	3cde12ea-4b42-4115-901c-e366c33036e3	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	1238	-2583878400000	-2583878400000	-2583878400000	1888	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ammotheidae	Ammothea	Ammothea dorsiplicata	2	1065	1274	1302	1358	379601	379608	1562	134569	240073	240073	Ammothea dorsiplicatum	[]	3704	169159	14.33	33.92
