basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Propallene ardua</i> Stock, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240168	sm_id_2179	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-6.68	39.25	1973-12	Callipallenidae	Propallene	WoRMS Editorial Board	Animalia	Indian Ocean	24	0	2007-06-20 15:52:33	12	WoRMS Editorial Board:WoRMS type localities:sm_id_2179	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2179	Propallene ardua	Stock, 1975	urn:lsid:marinespecies.org:taxname:240168	ardua	holotype	1973	0436e688-9176-4113-80f6-5f4868156018	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	12	123552000000	124848000000	126144000000	1973	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Propallene ardua	1	2	1065	1274	1302	1358	379601	379609	1564	205358	240168	240168	Propallene ardua	[]	9	1182	27.44	33.96
