basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	datasetID	decimalLatitude	decimalLongitude	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	scientificName	scientificNameID	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
Occurrence	Stock JH (1997). Musorstom 18(176): 389-409.	21649	NewCaledonia	Nouvelle Caledonie	https://marineinfo.org/id/dataset/3128	-20.75	165.270004272461	IRD-MNHN	Passe de Touho	100	100	2013-06-11 14:46:43	urn:catalog:IRD-MNHN:NewCaledonia:21649:0x3612900001000200	present	Pallenopsis dentifera	urn:lsid:marinespecies.org:taxname:239613	fb8a25ba-aa48-4256-9421-a90bfc2398ed	e971710e-054e-43f2-b23c-c149d6c76cb4	['4bf79a01-65a9-4db6-b37b-18434f26ddfc', 'f92d5d7f-47a6-4605-9fd0-a8538dfde3fd']	100	False	False	True	False	Biota	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Pallenopsidae	Pallenopsis	Pallenopsis dentifera	1	2	1065	1274	1302	1358	379601	379609	236317	134593	239613	239613	Pallenopsis dentifera	['DEPTH_EXCEEDS_BATH']	2	427	25.95	35
