basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus pseudotarsalis</i> Muller, 1992. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240261	sm_id_1641	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	2.43	103.98	1991-04-02/1991-04-09	Phoxichilidiidae	Anoplodactylus	WoRMS Editorial Board	Animalia	South China Sea	2	1	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1641	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1641	Anoplodactylus pseudotarsalis	Muller, 1992	urn:lsid:marinespecies.org:taxname:240261	pseudotarsalis	holotype	0804a232-48c0-4d9c-ab58-bca436f112b7	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	1.5	670550400000	670809600000	671155200000	1991	False	False	True	False	Biota	Chelicerata	Eupantopodida	Phoxichilidoidea	Anoplodactylus pseudotarsalis	1	2	1065	1274	1302	1358	379601	379610	14469	134592	240261	240261	Anoplodactylus pseudotarsalis	['ON_LAND']	-3	-5	28.91	31.43
