basisOfRecord	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	country	datasetID	datasetName	dateIdentified	decimalLatitude	decimalLongitude	eventDate	family	fieldNumber	genus	identifiedBy	institutionCode	kingdom	lifeStage	modified	month	occurrenceID	occurrenceStatus	order	otherCatalogNumbers	phylum	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	INV.69200	Pycnogonida	urn:catalog:RBINS:Pycnogonida	1000.0	Canada	be_rbins_invertebrates_cheliceratamarine	Royal Belgian Institute of Natural Sciences marine Chelicerata collection	1936-01	66.716667	-80.116667	1927-08	Nymphonidae	12147	Nymphon	Giltay L.B. (Dr.)	RBINS-Scientific Heritage	Animalia	unknown	2020-05-05 12:37:31	8	http://collections.naturalsciences.be/specimen/304676	present	Pantopoda	urn:catalog:RBINS:IG:12147	Arthropoda	container type: vial; preservation method: alcohol	Nymphon sarsii	Meinert, 1899	urn:lsid:marinespecies.org:taxname:239528	unknown	sarsii	specimen	1927	e57f7057-3b72-4d21-aaf8-bc13c328202c	d8634135-090e-455b-8d98-c319bfd7aaed	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	-1338681600000	-1337385600000	-1336089600000	1927	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Nymphon sarsii	1	2	1065	1274	1302	1358	379601	379609	1566	134591	239528	239528	Nymphon sarsii Meinert, 1899	['NO_DEPTH']	89	66314	-0.87	31.16
