associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	lifeStage	locality	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	waterBody	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	173719.130476	Invertebrate Zoology: Crustacea	United States	8	51.9169998169	-176.567001343	observedindividualcount=2;	1979-06-08T12:00:00Z	Child, C. Allan	2.0	USNM	; juvenile	Aleutian Islands, Andreanof Islands, Adak Island, S Side Of Clam Lagoon	6	Alcohol (Ethanol)	J. Rosewater	Achelia latifrons	(Cole)	urn:lsid:marinespecies.org:taxname:239549	female;;	Alaska	North Pacific Ocean	1979	fd4c45c9-3a50-4781-ab39-e6c5c5c84e75	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	297648000000	297648000000	297648000000	1979	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ammotheidae	Achelia	Achelia latifrons	2	1065	1274	1302	1358	379601	379608	1562	134568	239549	239549	Achelia latifrons	['NO_DEPTH', 'ON_LAND']	18	-172	5.44	32.69
