basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Cheilopallene coralliophila</i> Muller, 1992. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240057	sm_id_887	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	2.8	104.18	1991-09-12/1991-04-17	Callipallenidae	Cheilopallene	WoRMS Editorial Board	Animalia	South China Sea	3	1	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_887	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=887	Cheilopallene coralliophila	Muller, 1992	urn:lsid:marinespecies.org:taxname:240057	coralliophila	holotype	ecadc688-badf-4c21-aedc-541db3e1f45b	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	2	684633600000	678240000000	671846400000	1991	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Cheilopallene coralliophila	1	2	1065	1274	1302	1358	379601	379609	1564	173055	240057	240057	Cheilopallene coralliophila	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-518	-2697	28.87	31.78
