basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Achelia watamu</i> (Müller, 1990). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239542	sm_id_1489	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-3	40	1989-07-24/1989-08-07	Ammotheidae	Achelia	WoRMS Editorial Board	Animalia	Indian Ocean	0.5	0	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1489	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1489	Achelia watamu	(Müller, 1990)	urn:lsid:marinespecies.org:taxname:239542	watamu	holotype	25f1274c-4faf-4ab4-a423-bdc23325eb59	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	0.25	617241600000	617846400000	618451200000	1989	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Achelia watamu	1	2	1065	1274	1302	1358	379601	379608	1562	134568	239542	239542	Achelia watamu	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-107	-15927
