associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	81507.274057	Invertebrate Zoology: Crustacea	4	54.8400001526	167.216674805	observedindividualcount=1;	1906-06-04T12:00:00Z	Hilton, W. A.	1.0	USNM	NW Pacific	104	104	6	Alcohol (Ethanol)	Nymphon basispinosum	Hilton	urn:lsid:marinespecies.org:taxname:239535	female	Holotype	North Pacific Ocean	1906	4fd8b5d3-bf5e-4e7d-8da7-8a1caf1fd4fc	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	104	-2006380800000	-2006380800000	-2006380800000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon basispinosum	2	1065	1274	1302	1358	379601	379609	1566	134591	239535	239535	Nymphon basispinosum	[]	90	14077	5.28	32.96
