basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Rhynchothorax alcicornis</i> Krapp, 1973. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134748	sm_id_2258	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	40.69	13.9	Rhynchothoracidae	Rhynchothorax	WoRMS Editorial Board	Animalia	Tyrrhenian Sea	12	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_2258	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2258	Rhynchothorax alcicornis	Krapp, 1973	urn:lsid:marinespecies.org:taxname:134748	alcicornis	holotype	da6af49d-b0a4-4b42-b836-e4d481c71400	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	12	False	False	True	False	Biota	Chelicerata	Eupantopodida	Rhynchothoracoidea	Rhynchothorax alcicornis	1	2	1065	1274	1302	1358	379601	379612	22618	134596	134748	134748	Rhynchothorax alcicornis	[]	115	553	19.89	37.91
