basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Callipallene cuspidata</i> Stock, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240378	sm_id_870	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	35.25	139.42	1914-06-01/1914-06-07	Callipallenidae	Callipallene	WoRMS Editorial Board	Animalia	Pacific Ocean	732	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_870	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=870	Callipallene cuspidata	Stock, 1954	urn:lsid:marinespecies.org:taxname:240378	cuspidata	holotype	4e06f935-c223-43cb-b74c-07746956ae73	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	732	-1754179200000	-1753920000000	-1753660800000	1914	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Callipallene cuspidata	1	2	1065	1274	1302	1358	379601	379609	1564	134581	240378	240378	Callipallene cuspidata	['DEPTH_EXCEEDS_BATH']	269	5759	19.94	33.17
