basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	family	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus longiformis</i> Child, 1977. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240036	sm_id_736	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-22.62	167.5	Phoxichilidiidae	Anoplodactylus	WoRMS Editorial Board	Animalia	Pacific Ocean	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_736	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=736	Anoplodactylus longiformis	Child, 1977	urn:lsid:marinespecies.org:taxname:240036	longiformis	holotype	9720c62e-b7a6-4d7e-b157-ed10609265b0	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	False	False	True	False	Biota	Chelicerata	Eupantopodida	Phoxichilidoidea	Anoplodactylus longiformis	1	2	1065	1274	1302	1358	379601	379610	14469	134592	240036	240036	Anoplodactylus longiformis	['NO_DEPTH', 'ON_LAND']	-21	-1694	24.73	35.2
