basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon conirostrum</i> Stock, 1973. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240048	sm_id_1046	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	28	-35.63	138.58	1969-08-28	Nymphonidae	Nymphon	WoRMS Editorial Board	Animalia	Indian Ocean	13	2007-06-20 15:52:33	8	WoRMS Editorial Board:WoRMS type localities:sm_id_1046	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1046	Nymphon conirostrum	Stock, 1973	urn:lsid:marinespecies.org:taxname:240048	conirostrum	holotype	1969	42a0a2ea-647e-411d-a70b-1de0f3f8f3dd	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	13	-10886400000	-10886400000	-10886400000	1969	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Nymphon conirostrum	1	2	1065	1274	1302	1358	379601	379609	1566	134591	240048	240048	Nymphon conirostrum	[]	32	2378	16.76	35.86
