basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	subfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Rhopalorhynchus pedunculatum</i> Stock, 1957. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239628	sm_id_1391	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	20	29.88	32.54	1928-05-20	Colossendeidae	Rhopalorhynchus	WoRMS Editorial Board	Animalia	Suez canal	2007-06-20 15:52:33	5	WoRMS Editorial Board:WoRMS type localities:sm_id_1391	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1391	Rhopalorhynchus pedunculatus	Stock, 1957	urn:lsid:marinespecies.org:taxname:239628	pedunculatum	holotype	1928	259d6446-6e1e-405d-b986-d2416852dbf4	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	-1313366400000	-1313366400000	-1313366400000	1928	False	False	True	False	Biota	Chelicerata	Eupantopodida	Colossendeidoidea	Hedgpethiinae	Rhopalorhynchus pedunculatus	1	2	1065	1274	1302	1358	379601	379607	22617	379614	182869	266616	266616	Rhopalorhynchus pedunculatum	['NO_DEPTH']	8.4	3408	22.8	39.8
