basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Hedgpethius mamillatus</i> Child, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239473	sm_id_1908	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	17	16.78	-88.07	1976-01-17	Ammotheidae	Hedgpethius	WoRMS Editorial Board	Animalia	Caribbean Sea	2007-06-20 15:52:33	1	WoRMS Editorial Board:WoRMS type localities:sm_id_1908	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1908	Hedgpethius mamillatus	Child, 1982	urn:lsid:marinespecies.org:taxname:239473	mamillatus	holotype	1976	a370e4fd-574b-4bca-9904-ce4d7c797a2c	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	190684800000	190684800000	190684800000	1976	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Hedgpethius mamillatus	1	2	1065	1274	1302	1358	379601	379608	1562	236268	239473	239473	Hedgpethius mamillatus	['NO_DEPTH']	50	2725	28.13	35.55
