basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon maldivense</i> Clark, 1961. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239446	sm_id_2026	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	12	5.38	73.48	1958-04-12	Nymphonidae	Nymphon	WoRMS Editorial Board	Animalia	Indian Ocean	2007-06-20 15:52:33	4	WoRMS Editorial Board:WoRMS type localities:sm_id_2026	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2026	Nymphon maldivense	Clark, 1961	urn:lsid:marinespecies.org:taxname:239446	maldivense	holotype	1958	4928320b-d530-4ab8-b718-ae603d47b03b	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	-369964800000	-369964800000	-369964800000	1958	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Nymphon maldivense	1	2	1065	1274	1302	1358	379601	379609	1566	134591	239446	239446	Nymphon maldivense	['NO_DEPTH']	11	5184	28.9	34.74
