basisOfRecord	catalogNumber	class	collectionCode	coordinatePrecision	coordinateUncertaintyInMeters	country	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	phylum	scientificName	scientificNameID	sex	specificEpithet	taxonRank	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	subphylum	order	suborder	superfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	P.43403	Pycnogonida	co113	0.009	1000	Australia	-11.40833	130.80833	1982-10-26	Ascorhynchidae	POINT (130.80833 -11.40833)	Ascorhynchus	AM	Animalia	Darwin, north end of Fannie Bay, west end of East Point	2017-03-02T16:13:57	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:P.43403	present	Arthropoda	Ascorhynchus tenuirostris	urn:lsid:marinespecies.org:taxname:239667	Male	tenuirostris	species	1f7bfbd4-3ab4-43da-af93-b37868096fe8	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	404438400000	404438400000	404438400000	1982	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Ascorhynchoidea	Ascorhynchus tenuirostris	2	1065	1274	1302	1358	379601	379608	379788	134571	239667	239667	Ascorhynchus tenuirostris	['NO_DEPTH', 'ON_LAND']	-58	-4869	28.43	34.25
