basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon macabou</i> Muller, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239399	sm_id_2024	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	14.48	-60.82	1990-04-06/1990-04-15	Nymphonidae	Nymphon	WoRMS Editorial Board	Animalia	North Atlantic	2	0	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_2024	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2024	Nymphon macabou	Muller, 1990	urn:lsid:marinespecies.org:taxname:239399	macabou	holotype	37c97180-9358-4398-9283-e7c0bbc9062f	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	1	639360000000	639705600000	640137600000	1990	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Nymphon macabou	1	2	1065	1274	1302	1358	379601	379609	1566	134591	239399	239399	Nymphon macabou	['ON_LAND']	-30	-385	27.93	34.5
