basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Heterofragilia major</i> Stock, 1986. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239434	sm_id_996	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	6	13.35	-61.04	1969-07-06	Ascorhynchidae	Heterofragilia	WoRMS Editorial Board	Animalia	Caribbean Sea	1540	1053	2007-06-20 15:52:33	7	WoRMS Editorial Board:WoRMS type localities:sm_id_996	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=996	Heterofragilia major	Stock, 1986	urn:lsid:marinespecies.org:taxname:239434	major	holotype	1969	24e3f2de-77f3-4212-9305-74839fc91e8f	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	1296.5	-15465600000	-15465600000	-15465600000	1969	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Heterofragilia major	1	2	1065	1274	1302	1358	379601	379608	379788	236270	239434	239434	Heterofragilia major	['DEPTH_EXCEEDS_BATH']	747	8779	28.01	34.28
