basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Achelia anomala</i> Arnaud, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134597	sm_id_1452	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	37.83	-25.69	1969-07/1969-08	Ammotheidae	Achelia	WoRMS Editorial Board	Animalia	Atlantic Ocean	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1452	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1452	Achelia anomala	Arnaud, 1974	urn:lsid:marinespecies.org:taxname:134597	anomala	holotype	fe36f298-db67-4ad7-831c-80e5d9082c66	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	-15897600000	-13305600000	-10627200000	1969	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Achelia anomala	1	2	1065	1274	1302	1358	379601	379608	1562	134568	134597	134597	Achelia anomala	['NO_DEPTH', 'ON_LAND']	-59	-1204
