associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80587.273458	Invertebrate Zoology: Crustacea	United States	7	52.016998291	174.649993896	observedindividualcount=1;	1906-06-07T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Aleutian Islands, SE Of Agattu Island	1913	1913	6	Alcohol (Ethanol)	Nymphon dissimilis	Hedgpeth	urn:lsid:marinespecies.org:taxname:239861	female	Alaska	Holotype	North Pacific Ocean	1906	3801460f-6e19-4d84-bc05-ea079c5db552	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	1913	-2006121600000	-2006121600000	-2006121600000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon dissimilis	2	1065	1274	1302	1358	379601	379609	1566	134591	239861	239861	Nymphon dissimilis	['DEPTH_EXCEEDS_BATH']	310	73370	5.65	32.86
