basisOfRecord	catalogNumber	class	collectionCode	decimalLatitude	decimalLongitude	eventDate	eventID	family	fieldNumber	genus	habitat	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	occurrenceID	occurrenceRemarks	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	verbatimIdentification	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	13652	Pycnogonida	SeamountsOnline	-26.17	6.36	1986-01-13	SCSD_SeamountsOnline_Valdivia_Seamount_536820	Austrodecidae	Station 4916-1	Austrodecus	benthic/near bottom	WoRMS Match Type: exact	Validated	Elena Turpaeva	1	SCSD	Animalia	Valdivia Seamount	630	575	SeamountsOnline_urn:lsid:marinespecies.org:taxname:239447_13652	NA | NA	present	Pantopoda	Arthropoda	Gebruk, A.V., A.N. Mironov, E.M. Krylova, and T. Savilova 2004 Seamount Invertebrate Database of the P.P. Shirshov Institute of Oceanology NA	Austrodecus valdiviens	Turpaeva, 1990	urn:lsid:marinespecies.org:taxname:239447	Austrodecus valdiviens Turpayeva, 1990	b8eb2dc6-6649-4676-b2b3-3aa04c07550f	4eaf3ab8-463a-4c8d-838a-9b9c6ca4bfd3	['b7c47783-a020-4173-b390-7b57c4fa1426']	602.5	505958400000	505958400000	505958400000	1986	False	False	True	False	Biota	Chelicerata	Stiripasterida	Austrodecus valdiviens	1	2	1065	1274	1302	1358	379600	22616	134579	239447	239447	Austrodecus valdiviens	['DEPTH_EXCEEDS_BATH']	510	846661	19.65	35.68
