associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	169750.126631	Invertebrate Zoology: Crustacea	United States	23	30.8672199249	-80.0288925171	observedindividualcount=2;	1963-07-23T12:00:00Z	Child, C. Allan	2.0	USNM	Off Sapelo Island	53	53	7	Alcohol (Ethanol)	M. Gray	Pallenopsis candidoi	Mello-Leitao	urn:lsid:marinespecies.org:taxname:239574	male	Georgia	North Atlantic Ocean	1963	6e95d749-12be-4cfa-81b4-015dbee6048c	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	53	-203385600000	-203385600000	-203385600000	1963	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Pallenopsidae	Pallenopsis	Pallenopsis candidoi	2	1065	1274	1302	1358	379601	379609	236317	134593	239574	239574	Pallenopsis candidoi	[]	59	125998	25.54	36.18
