basisOfRecord	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	scientificName	scientificNameID	id	dataset_id	node_id	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	subfamily	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	37241	SOMBASE Pycnogonids	-35.4500007629	23.4899997711	BAS	Endeis clipeata	urn:lsid:marinespecies.org:taxname:239910	721e514e-3e97-491f-96c6-47c1c8878ceb	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Endeidae	Endeinae	Endeis	Endeis clipeata	2	1065	1274	1302	1358	379601	379610	1565	379617	134588	239910	239910	Endeis clipeata	['NO_DEPTH']	1798	149036	21.47	35.43
