basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Bathypallenopsis bicuspidata</i> (Stock, 1968). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239562	sm_id_1244	Pycnogonida	WoRMS type localities	4508.53	https://marineinfo.org/id/dataset/5184	17	-24.095	36.215	1964-08-17	Pallenopsidae	POLYGON ((36.25 -24.07, 36.25 -24.12, 36.18 -24.12, 36.18 -24.07, 36.25 -24.07))	Bathypallenopsis	WoRMS Editorial Board	Animalia	Indian Ocean	1628	1600	2007-06-20 15:52:33	8	WoRMS Editorial Board:WoRMS type localities:sm_id_1244	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1244	Bathypallenopsis bicuspidata	(Stock, 1968)	urn:lsid:marinespecies.org:taxname:239562	bicuspidata	holotype	1964	a31225d0-0133-4e6d-a91b-f3b8d6404a3e	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	1614	-169603200000	-169603200000	-169603200000	1964	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Bathypallenopsis bicuspidata	1	2	1065	1274	1302	1358	379601	379609	236317	236477	239562	239562	Bathypallenopsis bicuspidata	[]	1640	71595	25.82	35.07
