associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	lifeStage	locality	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	typeStatus	waterBody	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	169418.126292	Invertebrate Zoology: Crustacea	Panama	18	8.91860961914	-79.5377807617	observedindividualcount=4;	1972-04-18T12:00:00Z	Child, C. Allan	4.0	USNM	; juvenile	Panama Bay, Panama City, whorehouse reef	4	Alcohol (Ethanol)	C. Dawson, D. Pawson, W. Byas & M. Jones	Anoplodactylus reimerae	Child	urn:lsid:marinespecies.org:taxname:239634	female;;	Canal Zone	Paratype	North Pacific Ocean	1972	07f50afe-8a8b-4117-a67e-a6559aa82316	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	72403200000	72403200000	72403200000	1972	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Anoplodactylus	Anoplodactylus reimerae	2	1065	1274	1302	1358	379601	379610	14469	134592	239634	239634	Anoplodactylus reimerae	['NO_DEPTH']	8	249	27.59	31.05
