associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	fieldNumber	identifiedBy	individualCount	institutionCode	locality	minimumDepthInMeters	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	234710.186430	Invertebrate Zoology: Crustacea	Japan	20	26.5066699982	127.876670837	observedindividualcount=1;	1984-07-20T12:00:00Z	BOLLAND/RFB 1227	Child, C. Allan	1.0	USNM	Ryukyu Islands, Okinawa Island, Seragaki Beach, 1.3 Km ENE of Maeki-Zaki	55	7	Alcohol (Ethanol)	R. Bolland	Parapallene virgosa	Child	urn:lsid:marinespecies.org:taxname:239845	female	Okinawa	Holotype	North Pacific Ocean	1984	b367f794-9c14-4a08-a52b-cc1fd20b5a62	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	55	459129600000	459129600000	459129600000	1984	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Callipallenidae	Parapallene	Parapallene virgosa	2	1065	1274	1302	1358	379601	379609	1564	236293	239845	239845	Parapallene virgosa	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-21	-80	24.93	34.5
