basisOfRecord	catalogNumber	class	collectionCode	countryCode	decimalLatitude	decimalLongitude	family	fieldNumber	footprintWKT	genus	geodeticDatum	identifiedBy	individualCount	institutionCode	kingdom	license	locality	modified	occurrenceID	order	phylum	recordedBy	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	taxonRank	typeStatus	waterBody	id	dataset_id	node_id	dropped	absence	marine	brackish	subphylum	suborder	superfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	2011-2583	Pycnogonida	IU	PG	-1.908317	147.196533	Ammotheidae	BIOPAPUA/DW3696	POINT  (147.196533 -1.908317)	Cilunculus	WGS84	Bamber	1	MNHN	Animalia	CC_BY_4_0	Nord-Est Manus Island	2015-08-25T14:39Z	462426695	Pantopoda	Arthropoda	Samadi & Corbari	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-2583	Cilunculus roni	Bamber, 2013	urn:lsid:marinespecies.org:taxname:734278	roni	SPECIES	HOLOTYPE	Pacific Ocean	23e87414-6d63-43f8-ae54-869330cb2aa4	0c9c73d0-7fa1-4c6d-b18b-9affde19eb60	['6c17c09e-5cc2-4d5a-8463-e866731d35a1']	False	False	True	False	Chelicerata	Eupantopodida	Ascorhynchoidea	Cilunculus roni	2	1065	1274	1302	1358	379601	379608	1562	134572	734278	734278	Cilunculus roni Bamber, 2013	['NO_DEPTH']	419	5354	29.69	34.44
