basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Heteronymphon horikoshii</i> Nakamura, 1985. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240066	sm_id_1000	Pycnogonida	WoRMS type localities	1191.81	https://marineinfo.org/id/dataset/5184	10	39.21	142.315	1984-07-10	Nymphonidae	POLYGON ((142.31 39.2, 142.31 39.22, 142.32 39.22, 142.32 39.2, 142.31 39.2))	Heteronymphon	WoRMS Editorial Board	Animalia	Pacific Ocean	736	700	2007-06-20 15:52:33	7	WoRMS Editorial Board:WoRMS type localities:sm_id_1000	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1000	Heteronymphon horikoshii	Nakamura, 1985	urn:lsid:marinespecies.org:taxname:240066	horikoshii	holotype	1984	6cd9b07f-3077-4e4d-b0fb-3b09c81eb559	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	718	458265600000	458265600000	458265600000	1984	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Heteronymphon horikoshii	1	2	1065	1274	1302	1358	379601	379609	1566	134590	240066	240066	Heteronymphon horikoshii	[]	790	29760	14.33	33.54
