basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Hannonia spinipes</i> Stock, 1956. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240123	sm_id_982	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	22	-29.87	31.02	1929-08-22	Ascorhynchoidea incertae sedis	Hannonia	WoRMS Editorial Board	Animalia	Indian Ocean	64	2007-06-20 15:52:33	8	WoRMS Editorial Board:WoRMS type localities:sm_id_982	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=982	Hannonia spinipes	Stock, 1956	urn:lsid:marinespecies.org:taxname:240123	spinipes	holotype	1929	39e415fc-2016-4168-995e-588d36949c1e	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	64	-1273708800000	-1273708800000	-1273708800000	1929	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Hannonia spinipes	1	2	1065	1274	1302	1358	379601	379608	379616	134582	240123	240123	Hannonia spinipes	[]	31	437	23.2	35.23
