basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothella fistella</i> Lee & Arango, 2003. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239863	sm_id_1532	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-19.25	146.8	1998	Ammotheidae	Ammothella	WoRMS Editorial Board	Animalia	Coral Sea	0.5	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1532	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1532	Ammothella fistella	Lee & Arango, 2003	urn:lsid:marinespecies.org:taxname:239863	fistella	holotype	1998	ccff865b-7e32-4fd3-b515-820a67564934	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	0.5	883612800000	899337600000	915062400000	1998	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Ammothella fistella	1	2	1065	1274	1302	1358	379601	379608	1562	134570	239863	239863	Ammothella fistella	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-95.9	-834
