basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Cilunculus japonicus</i> (Turpaeva, 1990). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239504	sm_id_1840	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	39.98	142.27	1972	Ammotheidae	Cilunculus	WoRMS Editorial Board	Animalia	Pacific Ocean	425	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1840	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1840	Cilunculus japonicus	(Turpaeva, 1990)	urn:lsid:marinespecies.org:taxname:239504	japonicus	holotype	1972	4d93ba4e-2188-4f14-8aaf-8ca82d578815	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	425	63072000000	78796800000	94608000000	1972	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Cilunculus japonicus	1	2	1065	1274	1302	1358	379601	379608	1562	134572	239504	239504	Cilunculus japonicus	['DEPTH_EXCEEDS_BATH']	290	23847	13.3	33.52
