associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	189274.145047	Invertebrate Zoology: Crustacea	Marshall Islands	4	11.6999998093	165.283004761	observedindividualcount=1;	1946-04-04T12:00:00Z	Child, C. Allan	1.0	USNM	Ralik Chain, Bikini Atoll, Namu Island, Outer Reef	4	Alcohol (Ethanol)	M. Johnson	Nymphon micronesicum	Child	urn:lsid:marinespecies.org:taxname:239784	female	Holotype	North Pacific Ocean	1946	5a1f37c1-f684-43f8-9b4a-28bc9ee885a4	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	-749347200000	-749347200000	-749347200000	1946	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon micronesicum	2	1065	1274	1302	1358	379601	379609	1566	134591	239784	239784	Nymphon micronescium	['NO_DEPTH']	10	402	28.4	34.41
