basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Paranymphon filarium</i> Stock, 1986. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239801	sm_id_1275	Pycnogonida	WoRMS type localities	5785.96	https://marineinfo.org/id/dataset/5184	14	24.025	-79.65	1968-06-14	Ammotheidae	POLYGON ((-79.6 24.05, -79.6 24, -79.7 24, -79.7 24.05, -79.6 24.05))	Paranymphon	WoRMS Editorial Board	Animalia	Santaren Channel	576	539	2007-06-20 15:52:33	6	WoRMS Editorial Board:WoRMS type localities:sm_id_1275	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1275	Paranymphon filarium	Stock, 1986	urn:lsid:marinespecies.org:taxname:239801	filarium	holotype	1968	695822e4-ef7a-47dc-b6eb-521afeb0b243	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	557.5	-48902400000	-48902400000	-48902400000	1968	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Paranymphon filarium	1	2	1065	1274	1302	1358	379601	379608	1562	134575	239801	239801	Paranymphon filarium	[]	604	18096	27.53	36.04
