basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	locality	modified	occurrenceID	scientificName	scientificNameAuthorship	stateProvince	id	dataset_id	node_id	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
Occurrence	Castellanos, Z., 1965. Adiciones a la pantopodofauna Argentina. Physis, 69, 13-17.	CNP-MARINEINVER-2835	CNP-MARINEINVER	-41.5	-63.549999	CENPAT-CONICET	Bahia Creek	2015-09-01T09:17:00	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-2835	Pallenopsis creekiana	Larramendy, 1975	Rio Negro	d3ee373e-7f3e-4d7a-8231-513d64229fad	b1f8bc4c-5427-40c8-8728-aad4d463b944	['464a96d8-c17e-4bbb-b6b8-778e1fb687c4']	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Pallenopsidae	Pallenopsis	Pallenopsis creekiana	2	1065	1274	1302	1358	379601	379609	236317	134593	239597	239597	Pallenopsis creekiana	['NO_DEPTH']	57	37756	14.13	35.42
