associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	143760.107455	Invertebrate Zoology: Crustacea	Azores	14	38.5670013428	-28.5416698456	observedindividualcount=1;	1972-10-14T12:00:00Z	Arnaud, F.	1.0	USNM	NW Of Faial	77	77	10	Alcohol (Ethanol)	Rhynchothorax anophtalmus	Arnaud	urn:lsid:marinespecies.org:taxname:134749	female	North Atlantic Ocean	1972	e620f823-5d29-4d11-a84d-213d7b23c565	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	77	87868800000	87868800000	87868800000	1972	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Rhynchothoracoidea	Rhynchothoracidae	Rhynchothorax	Rhynchothorax anophtalmus	2	1065	1274	1302	1358	379601	379612	22618	134596	379568	379568	Rhynchothorax anophthalmus	[]	64	3071	18.94	36.2
