basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	subgenus	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	subgenusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pycnogonum (Retroviger) ornans</i> Stock, 1992. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240067	sm_id_2232	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	1	-23.52	-44.95	1971-06-01	Pycnogonidae	Pycnogonum	WoRMS Editorial Board	Animalia	Atlantic Ocean	38	2007-06-20 15:52:33	6	WoRMS Editorial Board:WoRMS type localities:sm_id_2232	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2232	Pycnogonum (Retroviger) ornans	Stock, 1992	urn:lsid:marinespecies.org:taxname:240067	ornans	Pycnogonum (Retroviger)	holotype	1971	7723eb66-5400-4c59-bf37-cc8d3d4225a3	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	38	44582400000	44582400000	44582400000	1971	False	False	True	False	Biota	Chelicerata	Eupantopodida	Pycnogonoidea	Pycnogonum (Retroviger) ornans	1	2	1065	1274	1302	1358	379601	379611	1567	134595	239388	240067	240067	Pycnogonum (Retroviger) ornans	[]	94	8076	23.51	36.05
