basisOfRecord	catalogNumber	class	collectionCode	countryCode	decimalLatitude	decimalLongitude	family	fieldNumber	footprintWKT	genus	geodeticDatum	identifiedBy	individualCount	institutionCode	kingdom	license	locality	modified	occurrenceID	order	phylum	recordedBy	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	taxonRank	typeStatus	waterBody	id	dataset_id	node_id	dropped	absence	marine	brackish	subphylum	suborder	superfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	2008-20622	Pycnogonida	IU	NC	-18.858517	163.402924	Pycnogonidae	BATHUS 4/DW923	POINT  (163.402924 -18.858517)	Pycnogonum	WGS84	Bamber R.	1	MNHN	Animalia	CC_BY_4_0	Grand Passage	2015-06-19T21:23Z	462401535	Pantopoda	Arthropoda	Métivier & Richer de Forges-IRD coll.	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20622	Pycnogonum staplesi	Bamber, 2013	urn:lsid:marinespecies.org:taxname:734288	staplesi	SPECIES	HOLOTYPE	Pacific Ocean	555a1be1-3162-468b-939f-85273afd6518	0c9c73d0-7fa1-4c6d-b18b-9affde19eb60	['6c17c09e-5cc2-4d5a-8463-e866731d35a1']	False	False	True	False	Chelicerata	Eupantopodida	Pycnogonoidea	Pycnogonum staplesi	2	1065	1274	1302	1358	379601	379611	1567	134595	734288	734288	Pycnogonum staplesi Bamber, 2013	['NO_DEPTH']	35	53149	26.38	34.98
