basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pallenopsis mixta</i> Stock, 1986. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239940	sm_id_1223	Pycnogonida	WoRMS type localities	1557.08	https://marineinfo.org/id/dataset/5184	21	11.08	-64.74000000000001	1968-07-21	Pallenopsidae	POLYGON ((-64.73 11.07, -64.73 11.09, -64.75 11.09, -64.75 11.07, -64.73 11.07))	Pallenopsis	WoRMS Editorial Board	Animalia	Caribbean Sea	91	2007-06-20 15:52:33	7	WoRMS Editorial Board:WoRMS type localities:sm_id_1223	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1223	Pallenopsis mixta	Stock, 1986	urn:lsid:marinespecies.org:taxname:239940	mixta	holotype	1968	deea76f0-4291-4de9-8969-a17759735dd0	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	91	-45705600000	-45705600000	-45705600000	1968	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Pallenopsis mixta	1	2	1065	1274	1302	1358	379601	379609	236317	134593	239940	239940	Pallenopsis mixta	[]	103	38023	26.63	36.08
