key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1322665478	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:56.664+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2117233	1	54	354	9477065	2014	2117211	2117233	2117233	Pycnogonum eltanin Fry & Hedgpeth, 1969	Pycnogonum eltanin Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum eltanin	Pycnogonum	eltanin	SPECIES	ACCEPTED	NE	-61.417	-56.517	300.0	0.0	{}	Antarctic Ocean	Antarctic Ocean, Antarctica	1964	3	13	1964-03-13	73	73	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:38:00.000+00:00	2024-07-02T12:39:56.664+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f1ab9a76-9775-4156-a290-bb5f854bc47b'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=21062'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	University of Southern California	Fry, W. G.; Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3f1ab9a76-9775-4156-a290-bb5f854bc47b	urn:lsid:biocol.org:col:34871	13 MAR 1964	unknown, from legacy	South Shetland Islands, Aspland Island, west of island	Degrees Minutes Seconds	USARP/EL/12/993/USC	IZ	1322665478	http://n2t.net/ark:/65665/3f1ab9a76-9775-4156-a290-bb5f854bc47b	USNM 113005	USNM	993	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
