key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	continent	gadm	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	http://unknown.org/occurrenceDetails	verbatimEventDate	institutionCode	locality	gbifID	collectionCode	higherClassification	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	geodeticDatum	eventID	originalNameUsage	county	identificationVerificationStatus	nameAccordingTo	occurrenceID	taxonID	http://unknown.org/language	associatedReferences	http://unknown.org/orders
207683762	96771fb8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	60383ab8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	DE	BIOCASE	2024-07-23T05:19:40.345+00:00	2024-07-23T05:19:50.019+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT	2117341	1	54	354	9477065	6316	2117290	2117341	2117341	Anoplodactylus bourboni Muller, 1990	Anoplodactylus bourboni Muller, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus bourboni	Anoplodactylus	bourboni	SPECIES	ACCEPTED	NE	1990-01-01T00:00:00	AFRICA	{}	PARATYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T05:19:50.019+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1374'}]	[]	[]	[]	16946ec1-8db3-45b8-b084-7644384cc5f5	False	Pycnogonida	RE	[]	[]	AFRICA	Réunion	EUROPE	1374	1374	http://sesam.senckenberg.de/page/index.asp?objekt_id=44909&sprache_kurz=en	21.01. - 22.01.1989	SMF	Insel Reunion, nahe Saline-les-Bains	207683762	Collection Pantopoda	Phoxichilidiidae																
3846935589	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:26.023+00:00	20	{}	HUMAN_OBSERVATION	PRESENT	2117341	1	54	354	9477065	6316	2117290	2117341	2117341	Anoplodactylus bourboni Muller, 1990	Anoplodactylus bourboni Muller, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus bourboni	Anoplodactylus	bourboni	SPECIES	ACCEPTED	NE		AFRICA	{'level0': {'gid': 'REU', 'name': 'Réunion'}, 'level1': {'gid': 'REU.1_1', 'name': 'Saint-Benoît'}, 'level2': {'gid': 'REU.1.4_1', 'name': 'Saint-Benoît'}}		['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:23:26.023+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5a0295d8-222e-4f94-814e-f42517894217'}]	[]	[]	[]		False	Pycnogonida	RE	[]	[]	AFRICA	Réunion	EUROPE	5a0295d8-222e-4f94-814e-f42517894217						3846935589			-21.13317	55.53241	32290.0	1366.2749112664376	B6BB40E7-FCE6-5E23-E053-5014A8C0B867	WGS84	5a0295d8-222e-4f94-814e-f42517894217	Anoplodactylus bourboni Muller, 1990	Réunion	Invalid	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	5a0295d8-222e-4f94-814e-f42517894217	943904			
4547754709	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:26.787+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117341	1	54	354	9477065	6316	2117290	2117341	2117341	Anoplodactylus bourboni Muller, 1990	Anoplodactylus bourboni Muller, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus bourboni	Anoplodactylus	bourboni	SPECIES	ACCEPTED	NE		AFRICA	{'level0': {'gid': 'REU', 'name': 'Réunion'}, 'level1': {'gid': 'REU.1_1', 'name': 'Saint-Benoît'}, 'level2': {'gid': 'REU.1.4_1', 'name': 'Saint-Benoît'}}		['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:26.787+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '72521790-824d-4197-8c2e-7f8b8ed4c9b5'}]	[]	[]	[]		False	Pycnogonida	RE	[]	[]	AFRICA	Réunion	EUROPE	72521790-824d-4197-8c2e-7f8b8ed4c9b5						4547754709			-21.13317	55.53241	32290.0	1366.2749112664376	EB6380B5-80AF-5935-E053-0514A8C08744	WGS84	72521790-824d-4197-8c2e-7f8b8ed4c9b5	Anoplodactylus bourboni Muller, 1990	Réunion	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	72521790-824d-4197-8c2e-7f8b8ed4c9b5	943904	fr | en	TaxREF	
3934993227	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.847+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2117341	1	54	354	9477065	6316	2117290	2117341	2117341	Anoplodactylus bourboni Muller, 1990	Anoplodactylus bourboni Muller, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus bourboni	Anoplodactylus	bourboni	SPECIES	ACCEPTED	NE		AFRICA	{'level0': {'gid': 'REU', 'name': 'Réunion'}, 'level1': {'gid': 'REU.1_1', 'name': 'Saint-Benoît'}, 'level2': {'gid': 'REU.1.4_1', 'name': 'Saint-Benoît'}}		['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:38.847+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'dd28900a-7a0f-47e8-bcb4-29eb510ff7bf'}]	[]	[]	[]		False	Pycnogonida	RE	[]	[]	AFRICA	Réunion	EUROPE	dd28900a-7a0f-47e8-bcb4-29eb510ff7bf						3934993227			-21.13317	55.53241	32290.0	1366.2749112664376	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	WGS84	dd28900a-7a0f-47e8-bcb4-29eb510ff7bf	Anoplodactylus bourboni Muller, 1990	Réunion	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	dd28900a-7a0f-47e8-bcb4-29eb510ff7bf	943904		TaxREF	Pantopoda
