key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	references	datasetID	scientificNameID	bibliographicCitation	continent	eventID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language
440007204	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.591+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1991', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Heterofragilia;Eurycydidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1991', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|48087', 'http://rs.tdwg.org/dwc/terms/family': 'Eurycydidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Heterofragilia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'brevicauda', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10472', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Stock', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Heterofragilia brevicauda Stock, 1991'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Corbari L. & Leprieur S.', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'cc-by', 'http://purl.org/dc/terms/identifier': 'http://mediaphoto.mnhn.fr/media/1445083736051iAA3lwjfIX2qKxPl'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118604	1	54	354	9477065	4338615	2118600	2118604	2118604	Heterofragilia brevicauda Stock, 1991	Heterofragilia brevicauda Stock, 1991	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Heterofragilia	Heterofragilia brevicauda	Heterofragilia	brevicauda	SPECIES	ACCEPTED	NE	-23.148333	167.188263	665.0	15.0	{}	1985.0	8.0	29.0	1985-08-29T23:26/1985-08-29T23:50	241.0	241.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:52.591+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4585'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'creator': 'Corbari L. & Leprieur S.', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'http://mediaphoto.mnhn.fr/media/1445083736051iAA3lwjfIX2qKxPl'}]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	True	Bouchet, Métivier & Richer de Forges-IRD coll.	Stock	WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4585	2007-4585	MNHN	S Ile des Pins	BIOCAL/DW36	440007204	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4585	10.15468/qgvvhd														
4055741770	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:45.332+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2118604	1	54	354	9477065	4338615	2118600	2118604	2118604	Heterofragilia brevicauda Stock, 1991	Heterofragilia brevicauda Stock, 1991	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Heterofragilia	Heterofragilia brevicauda	Heterofragilia	brevicauda	SPECIES	ACCEPTED	NE	-23.14	167.18	665.0	15.0	{}	1985.0	8.0	29.0	1985-08-29	241.0	241.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:45.332+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1920'}]	[]	[]	[]			True			WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1920	sm_id_1920	WoRMS Editorial Board	Pacific Ocean		4055741770	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1920		http://www.marinespecies.org/aphia.php?p=specdetails&id=1920	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240180	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Heterofragilia brevicauda</i> Stock, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240180										
3935112521	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:37.006+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	2118604	1	54	354	9477065	4338615	2118600	2118604	2118604	Heterofragilia brevicauda Stock, 1991	Heterofragilia brevicauda Stock, 1991	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Heterofragilia	Heterofragilia brevicauda	Heterofragilia	brevicauda	SPECIES	ACCEPTED	NE					{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:37.006+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3bd691fa-ca67-43a9-a83b-3d64afae30c7'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	3bd691fa-ca67-43a9-a83b-3d64afae30c7					3935112521		3bd691fa-ca67-43a9-a83b-3d64afae30c7			D2B0CE86-7C29-1275-E053-5514A8C0FBF9			OCEANIA	3bd691fa-ca67-43a9-a83b-3d64afae30c7	Heterofragilia brevicauda Stock, 1991	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712088	
3846943403	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:26.747+00:00	20	{}	HUMAN_OBSERVATION		PRESENT	2118604	1	54	354	9477065	4338615	2118600	2118604	2118604	Heterofragilia brevicauda Stock, 1991	Heterofragilia brevicauda Stock, 1991	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Heterofragilia	Heterofragilia brevicauda	Heterofragilia	brevicauda	SPECIES	ACCEPTED	NE					{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:23:26.747+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7668d383-5353-4f06-b904-a1769411c729'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	7668d383-5353-4f06-b904-a1769411c729					3846943403		7668d383-5353-4f06-b904-a1769411c729			B6BB40E7-FCE6-5E23-E053-5014A8C0B867			OCEANIA	7668d383-5353-4f06-b904-a1769411c729	Heterofragilia brevicauda Stock, 1991	Province Nord|Province Sud|Îles Loyauté		Invalid		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712088	
4548125069	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.500+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	2118604	1	54	354	9477065	4338615	2118600	2118604	2118604	Heterofragilia brevicauda Stock, 1991	Heterofragilia brevicauda Stock, 1991	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Heterofragilia	Heterofragilia brevicauda	Heterofragilia	brevicauda	SPECIES	ACCEPTED	NE					{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:27.500+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9e078bd1-078d-41e2-b894-353c3c868c13'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	9e078bd1-078d-41e2-b894-353c3c868c13					4548125069		9e078bd1-078d-41e2-b894-353c3c868c13			EB6380B5-80AF-5935-E053-0514A8C08744			OCEANIA	9e078bd1-078d-41e2-b894-353c3c868c13	Heterofragilia brevicauda Stock, 1991	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712088	fr | en
