key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	geodeticDatum	depth	depthAccuracy	waterBody	higherGeography	collectionKey	datasetName	georeferenceProtocol	locality	verbatimCoordinateSystem	institutionCode	locationID	collectionID	coordinateUncertaintyInMeters	footprintWKT	bibliographicCitation
2434364433	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:26.305+00:00	393	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2117591	1	54	354	9477065	2012	2117538	2117591	2117591	Colossendeis geoffroyi Mane-Garzon, 1944	Colossendeis geoffroyi Mane-Garzon, 1944	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis geoffroyi	Colossendeis	geoffroyi	SPECIES	ACCEPTED	NE	SOUTH_AMERICA	{}	1972.0	4.0	19.0	1972-04-19	110.0	110.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:26.305+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3457@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WholeOrganism (wet specimen)	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3457@CRS	ZMA.PYC.3457	ICZN	Naturalis Biodiversity Center	19 apr 1972	2434364433	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3457	Animalia|Colossendeinae																		
2434363444	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:20.079+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117591	1	54	354	9477065	2012	2117538	2117591	2117591	Colossendeis geoffroyi Mane-Garzon, 1944	Colossendeis geoffroyi Mane-Garzon, 1944	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis geoffroyi	Colossendeis	geoffroyi	SPECIES	ACCEPTED	NE		{}	1970.0	9.0	2.0	1970-09-02	245.0	245.0	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:20.079+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3500@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WholeOrganism (wet specimen)	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3500@CRS	ZMA.PYC.3500	ICZN	Naturalis Biodiversity Center	02 sep 1970	2434363444	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3500	Animalia|Colossendeinae	-23.416667	-43.0	WGS84															
1318675292	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:25.802+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117591	1	54	354	9477065	2012	2117538	2117591	2117591	Colossendeis geoffroyi Mane-Garzon, 1944	Colossendeis geoffroyi Mane-Garzon, 1944	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis geoffroyi	Colossendeis	geoffroyi	SPECIES	ACCEPTED	NE		{}	1961.0	12.0	29.0	1961-12-29	363.0	363.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T11:59:00.000+00:00	2024-07-02T12:37:25.802+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/341245dea-6971-402c-9df9-b06b1b68d4da'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Stock, Jan H., Zoological Museum Amsterdam	Alcohol (Ethanol)	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	NORTH_AMERICA		http://n2t.net/ark:/65665/341245dea-6971-402c-9df9-b06b1b68d4da	USNM 128241		urn:lsid:biocol.org:col:34871	29 DEC 1961	1318675292	IZ	http://n2t.net/ark:/65665/341245dea-6971-402c-9df9-b06b1b68d4da	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	-37.58	-54.895	WGS84	245.0	25.0	South Atlantic Ocean	South Atlantic Ocean, Argentina	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	unknown, from legacy	Rio De La Plata, Off Mouth	Degrees Minutes Seconds	USNM	172	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			
1328190877	f0c3a31b-df3b-4670-ac1d-0c58d13e1420	d6bc1312-f24f-4258-b117-a13243b915ff	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2bbcc64b-16bb-4f74-8dfc-64c93cf0e109	d6bc1312-f24f-4258-b117-a13243b915ff	AR	EML	2023-01-07T12:56:49.754+00:00	2024-01-25T02:14:53.995+00:00	108	{}	OCCURRENCE		PRESENT	2117591	1	54	354	9477065	2012	2117538	2117591	2117591	Colossendeis geoffroyi Mane-Garzon, 1944	Colossendeis geoffroyi Mane-Garzon, 1944	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis geoffroyi	Colossendeis	geoffroyi	SPECIES	ACCEPTED	NE	SOUTH_AMERICA	{'level0': {'gid': 'URY', 'name': 'Uruguay'}, 'level1': {'gid': 'URY.2_2', 'name': 'Canelones'}, 'level2': {'gid': 'URY.2.21_2', 'name': 'San Bautista'}}							['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2015-09-01T09:17:00.000+00:00	2024-01-25T02:14:53.995+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1328190877'}]	[]	[]	[]		False			Pycnogonida	UY	[]	[]	LATIN_AMERICA	Uruguay	LATIN_AMERICA		urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-678	CNP-MARINEINVER-678				1328190877	CNP-MARINEINVER	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-678		-34.349998	-55.939999	WGS84								Costa uruguaya		CENPAT-CONICET			235454.0	POLYGON ((-58.400002 -33.75, -53.48 -33.75, -53.48 -34.950001, -58.400002 -34.950001, -58.400002 -33.75))	Scarabino, F., 2006. Faunistica y taxonomia de invertebrados bentonicos marinos y estuarinos de la costa uruguaya. In Bases para la conservacion y el manejo de la costa uruguaya, (eds. R. Menafra, L. Rodriguez-Gallego, F. Scarabino and D. Conde), pp. 143-156. Montevideo: Vida Silvestre Uruguay.
