key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	individualCount	depth	depthAccuracy	waterBody	higherGeography	modified	collectionKey	datasetName	preparations	institutionID	verbatimEventDate	locationID	locality	higherClassification	collectionID	typeStatus	references	datasetID	scientificNameID	bibliographicCitation	lifeStage
1100777310	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:01.789+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118068	1	54	354	9477065	2011	2118062	2118068	2118068	Seguapallene crassa Child, 1990	Seguapallene crassa Child, 1990	Animalia	Arthropoda	Pantopoda	Callipallenidae	Seguapallene	Seguapallene crassa	Seguapallene	crassa	SPECIES	ACCEPTED	NE	1990-01-01T00:00:00	-14.666	145.466	0.001	100000.0	OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}	1989	1	31	1989-01-31	31	31	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:01.789+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '18d3fcba-7cd9-4923-a4ce-1ae24b818506'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1096029|urn:catalog:AM:Invertebrates - Marine & Other:P.64329	Thomas, J.D.|Clark, J.	Child, C Allan	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1057054	18d3fcba-7cd9-4923-a4ce-1ae24b818506	Seguapallene crassa Child, 1990	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27}	Lizard Island, Lizard Head	Invertebrates - Marine & Other	1100777310	18d3fcba-7cd9-4923-a4ce-1ae24b818506	P.64329	ecatalogue.LocCollectionEventLocal: [JDT/LIZ-15] Australia, Queensland, Lizard Island, Lizard Head (14° 40' S, 145° 28' E) 31/01/1989 - 31/01/1989;	AM	https://biodiversity.org.au/afd/taxa/e5cb7625-7ec7-450b-a227-494e638701e6	Seguapallene crassa	Child, 1990																					
1100777281	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:06.689+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118068	1	54	354	9477065	2011	2118062	2118068	2118068	Seguapallene crassa Child, 1990	Seguapallene crassa Child, 1990	Animalia	Arthropoda	Pantopoda	Callipallenidae	Seguapallene	Seguapallene crassa	Seguapallene	crassa	SPECIES	ACCEPTED	NE	1990-01-01T00:00:00	-14.666	145.466	0.001	100000.0	OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}	1989	1	31	1989-01-31	31	31	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:06.689+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '257e707f-4e67-4bd8-84bf-3c93eaa73300'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1141582|urn:catalog:AM:Invertebrates - Marine & Other:P.64327	Thomas, J.D.|Clark, J.	Child, C Allan	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1057054	257e707f-4e67-4bd8-84bf-3c93eaa73300	Seguapallene crassa Child, 1990	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27}	Lizard Island, Lizard Head	Invertebrates - Marine & Other	1100777281	257e707f-4e67-4bd8-84bf-3c93eaa73300	P.64327	ecatalogue.LocCollectionEventLocal: [JDT/LIZ-15] Australia, Queensland, Lizard Island, Lizard Head (14° 40' S, 145° 28' E) 31/01/1989 - 31/01/1989;	AM	https://biodiversity.org.au/afd/taxa/e5cb7625-7ec7-450b-a227-494e638701e6	Seguapallene crassa	Child, 1990																					
1321069254	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:58.854+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118068	1	54	354	9477065	2011	2118062	2118068	2118068	Seguapallene crassa Child, 1990	Seguapallene crassa Child, 1990	Animalia	Arthropoda	Pantopoda	Callipallenidae	Seguapallene	Seguapallene crassa	Seguapallene	crassa	SPECIES	ACCEPTED	NE		-14.67	145.45			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}	1989	1	29	1989-01-29	29	29	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:58.854+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ab035b13-45c4-423d-8d68-a6d93e1ca6c7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		J. Thomas & J. Clark	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/3ab035b13-45c4-423d-8d68-a6d93e1ca6c7					IZ	1321069254	http://n2t.net/ark:/65665/3ab035b13-45c4-423d-8d68-a6d93e1ca6c7	USNM 234520		USNM				4.0	2.0	0.0	South Pacific Ocean	South Pacific Ocean, Australia, Queensland	2014-10-21T10:23:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	29 JAN 1989	JDT/LIZ-14	Great Barrier Reef, Lizard Island, south of Lizard Head Peninsula	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
4055757338	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:10:18.286+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118068	1	54	354	9477065	2011	2118062	2118068	2118068	Seguapallene crassa Child, 1990	Seguapallene crassa Child, 1990	Animalia	Arthropoda	Pantopoda	Callipallenidae	Seguapallene	Seguapallene crassa	Seguapallene	crassa	SPECIES	ACCEPTED	NE		-14.67	145.47			OCEANIA		{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}	1989	1	31	1989-01-31	31	31	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:10:18.286+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2279'}]	[]	[]	[]		False				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_2279					WoRMS type localities	4055757338	WoRMS Editorial Board:WoRMS type localities:sm_id_2279	sm_id_2279		WoRMS Editorial Board					2.0				2007-06-20T15:52:33.000+00:00							Coral Sea			HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=2279	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240158	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Seguapallene crassa</i> Child, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240158	
1319214253	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:16.915+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118068	1	54	354	9477065	2011	2118062	2118068	2118068	Seguapallene crassa Child, 1990	Seguapallene crassa Child, 1990	Animalia	Arthropoda	Pantopoda	Callipallenidae	Seguapallene	Seguapallene crassa	Seguapallene	crassa	SPECIES	ACCEPTED	NE		-14.67	145.45			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}	1989	2	2	1989-02-02	33	33	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:16.915+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/359010401-1308-4503-837f-f314def61d50'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		J. Thomas & J. Clark	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/359010401-1308-4503-837f-f314def61d50					IZ	1319214253	http://n2t.net/ark:/65665/359010401-1308-4503-837f-f314def61d50	USNM 234521		USNM				2.0	2.0	0.0	South Pacific Ocean	South Pacific Ocean, Australia, Queensland	2014-10-21T10:23:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		JDT/LIZ-19	Great Barrier Reef, Lizard Island, Lizard Head	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
1320013885	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:40.985+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118068	1	54	354	9477065	2011	2118062	2118068	2118068	Seguapallene crassa Child, 1990	Seguapallene crassa Child, 1990	Animalia	Arthropoda	Pantopoda	Callipallenidae	Seguapallene	Seguapallene crassa	Seguapallene	crassa	SPECIES	ACCEPTED	NE						OCEANIA	Queensland	{}	1989	2	6	1989-02-06	37	37	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:40.985+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37c5c76ce-24bb-4779-9120-3b56f3179bcd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		J. Thomas & J. Clark	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/37c5c76ce-24bb-4779-9120-3b56f3179bcd					IZ	1320013885	http://n2t.net/ark:/65665/37c5c76ce-24bb-4779-9120-3b56f3179bcd	USNM 234522		USNM				1.0	1.0	0.0	South Pacific Ocean	South Pacific Ocean, Australia, Queensland	2014-10-21T10:23:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	06 FEB 1989	JDT/LIZ-21	Great Barrier Reef, Palfrey Island, near SW Point	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						Juvenile
1319984319	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:22.385+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118068	1	54	354	9477065	2011	2118062	2118068	2118068	Seguapallene crassa Child, 1990	Seguapallene crassa Child, 1990	Animalia	Arthropoda	Pantopoda	Callipallenidae	Seguapallene	Seguapallene crassa	Seguapallene	crassa	SPECIES	ACCEPTED	NE		-14.67	145.47			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}	1980	5	27	1980-05-27	148	148	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:22.385+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37b10f720-9895-4b5a-86fa-ddc725abe1cf'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		B. Kensley	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/37b10f720-9895-4b5a-86fa-ddc725abe1cf					IZ	1319984319	http://n2t.net/ark:/65665/37b10f720-9895-4b5a-86fa-ddc725abe1cf	USNM 234523		USNM				2.0	2.0	0.0	South Pacific Ocean	South Pacific Ocean, Australia, Queensland	2018-12-07T11:06:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	27 MAY 1980	K-L1	Great Barrier Reef, Lizard Island, Off Casuarina Beach	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
