key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	waterBody	depth	depthAccuracy	modified	datasetID	scientificNameID	continent	bibliographicCitation
4851017381	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.921+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-60.940141	-43.306072	{}	2022.0	2.0	8.0	2022-02-08	39.0	39.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.921+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '843b185a-1ee6-4736-9901-5276c520b74d'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003610_2.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003610_1.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	Double Square Net	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Mstislav Keldysh_cruise_87_st.7373	843b185a-1ee6-4736-9901-5276c520b74d	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Southern Ocean	7373	OBFc	4851017381	843b185a-1ee6-4736-9901-5276c520b74d	0 - 368.0 m	INV0003610	IORAS	IORAS	cruise 87	fd699988-ab5d-4737-9443-9085cea191d2								
4399691180	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.189+00:00	69	{}	PRESERVED_SPECIMEN	6.0	PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-63.018333	-61.151667	{}	2000.0	4.0	30.0	2000-04-30	121.0	121.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.189+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '9f06ea89-0c62-434f-92ba-b3ab8ac7424b'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.174-1	9f06ea89-0c62-434f-92ba-b3ab8ac7424b	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Drake Passage	174-1	OBFc	4399691180	9f06ea89-0c62-434f-92ba-b3ab8ac7424b	311.0 - 365.0 m	INV0001003	IORAS	IORAS	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2	Scotia Sea							
4399690735	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.821+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-63.013333	-59.115	{}	2000.0	4.0	28.0	2000-04-28	119.0	119.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.821+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e55a675b-93c2-4e72-b47e-41c07ef83be6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Agassiz Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.165-1	e55a675b-93c2-4e72-b47e-41c07ef83be6	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Bransfield Strait	165-1	OBFc	4399690735	e55a675b-93c2-4e72-b47e-41c07ef83be6	621.0 - 618.0 m	INV0001021	IORAS	IORAS	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2	Fleet Sea							
4399690868	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.851+00:00	69	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-62.312167	-58.5595	{}	2000.0	5.0	5.0	2000-05-05	126.0	126.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.851+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '28deb02c-acbd-4660-963f-1d56531a4e19'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Agassiz Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.193-1	28deb02c-acbd-4660-963f-1d56531a4e19	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	193-1	OBFc	4399690868	28deb02c-acbd-4660-963f-1d56531a4e19	353.0 - 378.0 m	INV0001908	IORAS	IORAS	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2	Atlantic Ocean							
240912351	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.406+00:00	242	{}	HUMAN_OBSERVATION		PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-71.691667	-12.528334	{}	1996.0	2.0	20.0	1996-02-20	51.0	51.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.406+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2817'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2817		Kapp Norvegia area		Weddell Sea macrozoobenthos EASIZ I	240912351	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2817		2817	AWI					436.0	0.0	2010-05-11T18:09:00.000+00:00	IMIS:dasid:2432	urn:lsid:marinespecies.org:taxname:173422		
1914305141	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:34.542+00:00	240	{}	HUMAN_OBSERVATION		PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-62.15176	-58.44794	{}	1980.0	3.0	1.0	1980-03-01	61.0	61.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:34.542+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:292_0055'}]	[]	[]	[]			False	Presler Piotr, Sicinski Jacek	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:292_0055		Admiralty Bay		OC - Pycnogonida	1914305141	urn:catalog:University of Lodz:OC - Pycnogonida:292_0055		292	University of Lodz					255.0		2008-05-05T00:00:00.000+00:00	IMIS:dasid:1649	urn:lsid:marinespecies.org:taxname:173422	ANTARCTICA	Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)
318007569	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.821+00:00	124	{}	OCCURRENCE		PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-71.6917	-12.5283	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.821+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21479'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318007569			21479	BAS					436.0	0.0					
318008122	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.148+00:00	124	{}	OCCURRENCE		PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-60.5083	-47.0416	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.148+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37640'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318008122			37640	BAS					250.0	0.0					
318008324	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.915+00:00	124	{}	OCCURRENCE		PRESENT	2117707	1	54	354	9477065	2013	2117630	2117707	2117707	Nymphon gruzovi Pushkin, 1993	Nymphon gruzovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gruzovi	Nymphon	gruzovi	SPECIES	ACCEPTED	NE	-71.6833	-12.6333	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.915+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39377'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318008324			39377	BAS					442.5	6.5					
