key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	month	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	locality	gbifID	collectionCode	occurrenceID	higherClassification	day	typeStatus	sex	decimalLatitude	decimalLongitude	continent	references	datasetID	geodeticDatum	countryCode	gbifRegion	country	scientificNameID	institutionCode	bibliographicCitation
2434359057	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:32.296+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118432	1	54	354	9477065	6313	2118396	2118432	2118432	Achelia turba Stock, 1990	Achelia turba Stock, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia turba	Achelia	turba	SPECIES	ACCEPTED	NE	{}	1980.0	5.0	1980-05-06/1980-05-10	127.0	131.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:32.296+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.502@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Tydeman Selvagens-Canary isl. exp.	WholeOrganism (alcohol)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	RMNH.PYC.502@CRS	RMNH.PYC.502	ICZN	Naturalis Biodiversity Center	6/10 mei 1980	sta. 4K09	2434359057	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.502	Animalia|Ammotheidae															
2434360006	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:30.584+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118432	1	54	354	9477065	6313	2118396	2118432	2118432	Achelia turba Stock, 1990	Achelia turba Stock, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia turba	Achelia	turba	SPECIES	ACCEPTED	NE	{}	1978.0	11.0	1978-11-08	312.0	312.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:30.584+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.501@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Tydeman-Mauritania exp.	WholeOrganism (alcohol)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	RMNH.PYC.501@CRS	RMNH.PYC.501	ICZN	Naturalis Biodiversity Center	8 nov. 1978	sta. 3.K08	2434360006	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.501	Animalia|Ammotheidae	8.0														
2434360141	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:33.575+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118432	1	54	354	9477065	6313	2118396	2118432	2118432	Achelia turba Stock, 1990	Achelia turba Stock, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia turba	Achelia	turba	SPECIES	ACCEPTED	NE	{}	1977.0	8.0	1977-08-18	230.0	230.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2021-10-12T00:00:00.000+00:00	2024-07-23T00:33:33.575+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.503@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	True	Tydeman Canary Isl. exp.	WholeOrganism (alcohol)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	RMNH.PYC.503@CRS	RMNH.PYC.503	ICZN	Naturalis Biodiversity Center	18 aug. 1977	sta. K7	2434360141	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.503	Animalia|Ammotheidae	18.0	PARATYPE													
2434365479	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:42.929+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1028/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1028_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1028/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2118432	1	54	354	9477065	6313	2118396	2118432	2118432	Achelia turba Stock, 1990	Achelia turba Stock, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia turba	Achelia	turba	SPECIES	ACCEPTED	NE	{}	1977.0	8.0	1977-08-18	230.0	230.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:42.929+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1028@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1028_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1028/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	True		WholeOrganism (microscopic slide)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.P.1028@CRS	ZMA.PYC.P.1028	ICZN	Naturalis Biodiversity Center	18.VIII.1977		2434365479	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1028	Animalia	18.0	PARATYPE	MALE												
4055739930	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:20.605+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118432	1	54	354	9477065	6313	2118396	2118432	2118432	Achelia turba Stock, 1990	Achelia turba Stock, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia turba	Achelia	turba	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'ESP', 'name': 'Spain'}, 'level1': {'gid': 'ESP.14_1', 'name': 'Islas Canarias'}, 'level2': {'gid': 'ESP.14.1_1', 'name': 'Las Palmas'}, 'level3': {'gid': 'ESP.14.1.1_1', 'name': 'n.a. (144)'}}	1977.0	9.0	1977-09-16	259.0	259.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:20.605+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1487'}]	[]	[]	[]		True			Pycnogonida	[]	[]	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1487	sm_id_1487				Atlantic Ocean	4055739930	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1487		16.0	HOLOTYPE		28.1	-15.7	AFRICA	http://www.marinespecies.org/aphia.php?p=specdetails&id=1487	https://marineinfo.org/id/dataset/5184	WGS84	ES	EUROPE	Spain	urn:lsid:marinespecies.org:taxname:134604	WoRMS Editorial Board	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Achelia turba</i> Stock, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134604
2434359875	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:36.341+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118432	1	54	354	9477065	6313	2118396	2118432	2118432	Achelia turba Stock, 1990	Achelia turba Stock, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia turba	Achelia	turba	SPECIES	ACCEPTED	NE	{}						['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:36.341+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.500@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Tyro Mauritania II exp. 1988	WholeOrganism (alcohol)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	RMNH.PYC.500@CRS	RMNH.PYC.500	ICZN	Naturalis Biodiversity Center		sta. Mau. 007	2434359875	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.500	Animalia|Ammotheidae															
2434366882	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:27.599+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118432	1	54	354	9477065	6313	2118396	2118432	2118432	Achelia turba Stock, 1990	Achelia turba Stock, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia turba	Achelia	turba	SPECIES	ACCEPTED	NE	{}						['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2021-10-12T00:00:00.000+00:00	2024-07-23T00:33:27.599+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.504@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Tydeman Canary Isl. exp.	WholeOrganism (alcohol)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	RMNH.PYC.504@CRS	RMNH.PYC.504	ICZN	Naturalis Biodiversity Center	16 sept. 1977	sta. K22	2434366882	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.504	Animalia|Ammotheidae															
